timestamps population node_ids
1505.5 v1 143608
1710.25 v1 143608
1768.75 v1 143608
1940.75 v1 143608
2205.0 v1 143608
444.5 v1 143634
592.25 v1 143634
730.25 v1 143634
2569.75 v1 143634
2346.0 v1 143659
2449.0 v1 143659
43.75 v1 143671
1385.25 v1 143671
1945.75 v1 143671
2359.75 v1 143671
134.25 v1 143696
2210.25 v1 143709
2540.75 v1 143709
44.0 v1 143722
400.0 v1 143722
516.0 v1 143722
666.25 v1 143722
1101.25 v1 143722
1474.5 v1 143722
1712.5 v1 143722
1996.25 v1 143722
2158.5 v1 143722
2264.25 v1 143722
2507.5 v1 143722
2526.75 v1 143722
2688.0 v1 143722
2211.5 v1 143734
396.75 v1 143746
426.25 v1 143746
1097.25 v1 143746
1147.25 v1 143746
1499.0 v1 143746
1706.25 v1 143746
2093.25 v1 143746
2703.75 v1 143746
426.25 v1 143758
1923.25 v1 143758
2295.25 v1 143758
1247.0 v1 143772
1267.5 v1 143772
2457.0 v1 143772
2481.25 v1 143772
2576.25 v1 143772
2789.25 v1 143772
72.5 v1 143784
526.0 v1 143784
1983.75 v1 143784
938.25 v1 143799
490.0 v1 143811
2239.5 v1 143811
747.5 v1 143824
2629.5 v1 143824
302.75 v1 143836
1614.0 v1 143836
2029.5 v1 143836
1723.5 v1 143848
2887.0 v1 143848
680.75 v1 143861
256.25 v1 143886
1168.25 v1 143886
1296.5 v1 143886
2170.25 v1 143886
2308.25 v1 143886
2330.0 v1 143886
2692.75 v1 143886
2732.5 v1 143886
1132.25 v1 143898
1220.75 v1 143898
1378.5 v1 143898
1980.75 v1 143898
2109.5 v1 143898
2628.0 v1 143898
2894.75 v1 143898
2635.0 v1 143911
80.5 v1 143923
187.25 v1 143923
571.25 v1 143923
716.75 v1 143923
1197.0 v1 143923
1724.0 v1 143923
1971.0 v1 143923
1996.25 v1 143923
2007.25 v1 143923
2317.5 v1 143923
2926.25 v1 143923
102.25 v1 143935
1600.0 v1 143935
613.25 v1 143948
1175.75 v1 143948
1946.0 v1 143948
1602.5 v1 143960
1990.5 v1 143972
2448.25 v1 143997
573.0 v1 144010
1943.5 v1 144010
1975.5 v1 144010
2098.0 v1 144010
2130.5 v1 144010
2200.75 v1 144010
2895.75 v1 144010
351.75 v1 144022
532.0 v1 144022
1316.0 v1 144022
1382.0 v1 144022
1983.75 v1 144022
2391.5 v1 144022
2545.5 v1 144022
2899.25 v1 144022
527.25 v1 144046
916.75 v1 144059
1717.5 v1 144059
2801.5 v1 144059
1115.5 v1 144071
2543.75 v1 144071
2892.5 v1 144084
883.25 v1 144109
1806.75 v1 144109
2097.25 v1 144109
2589.25 v1 144109
2767.75 v1 144109
2899.0 v1 144109
2191.5 v1 144121
2738.0 v1 144121
2028.5 v1 144133
2146.0 v1 144133
2187.75 v1 144133
2212.75 v1 144133
2787.5 v1 144133
2942.0 v1 144133
633.75 v1 144147
713.0 v1 144160
925.0 v1 144160
301.5 v1 144172
747.75 v1 144172
1098.25 v1 144172
1598.5 v1 144172
822.75 v1 144197
2479.75 v1 144197
836.5 v1 144210
1110.25 v1 144222
48.5 v1 144248
632.25 v1 144248
285.75 v1 139916
371.0 v1 139916
701.0 v1 139916
886.5 v1 139916
1111.5 v1 139916
1718.75 v1 139916
2049.0 v1 139916
2710.75 v1 139916
2741.25 v1 139916
2886.75 v1 139916
567.25 v1 140270
946.25 v1 140270
1301.0 v1 140270
1645.5 v1 140270
1665.0 v1 140270
1979.25 v1 140270
2061.25 v1 140270
2225.75 v1 140270
2441.25 v1 140270
2891.75 v1 140270
100.5 v1 140493
170.75 v1 140493
257.75 v1 140493
596.0 v1 140493
715.25 v1 140493
1018.75 v1 140493
1030.0 v1 140493
1247.75 v1 140493
2346.75 v1 140493
2355.0 v1 140493
2362.75 v1 140493
2507.0 v1 140493
2614.75 v1 140493
2661.0 v1 140493
2669.5 v1 140493
2729.25 v1 140493
2949.0 v1 140493
801.25 v1 140796
1067.5 v1 140796
1190.75 v1 140796
1840.75 v1 140796
1846.75 v1 140796
2487.0 v1 140796
2497.25 v1 140796
274.5 v1 141012
419.5 v1 141012
628.0 v1 141012
1368.25 v1 141012
1443.75 v1 141012
1999.5 v1 141012
2047.0 v1 141012
2185.0 v1 141012
2664.0 v1 141012
2687.75 v1 141012
79.75 v1 141242
717.0 v1 141242
854.25 v1 141242
1353.75 v1 141242
1371.5 v1 141242
1792.25 v1 141242
2609.25 v1 141242
246.0 v1 141456
2746.25 v1 141456
191.25 v1 142170
199.0 v1 142170
1064.25 v1 142170
1176.0 v1 142170
2166.5 v1 142170
91.0 v1 142346
256.75 v1 142346
386.25 v1 142346
557.25 v1 142346
1487.5 v1 142346
1496.5 v1 142346
2142.0 v1 142346
2151.0 v1 142346
2644.0 v1 142346
2992.75 v1 142346
102.75 v1 142650
373.5 v1 142650
492.0 v1 142650
653.25 v1 142650
764.75 v1 142650
1381.75 v1 142650
1422.25 v1 142650
1478.0 v1 142650
1847.25 v1 142650
2298.25 v1 142650
2411.75 v1 142650
2431.5 v1 142650
2751.5 v1 142650
2758.25 v1 142650
367.75 v1 142957
563.75 v1 142957
800.25 v1 142957
1333.0 v1 142957
1607.25 v1 142957
1847.5 v1 142957
2361.75 v1 142957
2458.75 v1 142957
2578.25 v1 142957
2920.25 v1 142957
92.25 v1 143156
135.75 v1 143156
847.25 v1 143156
1040.5 v1 143156
1048.5 v1 143156
1084.0 v1 143156
1205.25 v1 143156
1904.25 v1 143156
1916.25 v1 143156
1933.5 v1 143156
1956.25 v1 143156
2055.0 v1 143156
2197.75 v1 143156
2206.25 v1 143156
2326.25 v1 143156
2425.5 v1 143156
2944.5 v1 143156
677.5 v1 143383
688.25 v1 143383
836.0 v1 143383
1466.75 v1 143383
2853.75 v1 143383
477.25 v1 143610
493.25 v1 143610
512.25 v1 143610
553.5 v1 143610
761.0 v1 143610
822.5 v1 143610
870.5 v1 143610
1050.5 v1 143610
1115.25 v1 143610
1141.5 v1 143610
1213.25 v1 143610
1226.75 v1 143610
1237.25 v1 143610
1254.25 v1 143610
1381.25 v1 143610
1662.5 v1 143610
2028.0 v1 143610
2034.5 v1 143610
2049.5 v1 143610
2455.0 v1 143610
2554.0 v1 143610
2742.25 v1 143610
2762.25 v1 143610
2808.5 v1 143610
2891.75 v1 143610
45.0 v1 143860
613.75 v1 143860
970.25 v1 143860
1170.5 v1 143860
1888.0 v1 143860
1202.25 v1 150110
2210.0 v1 150110
2335.5 v1 150110
2626.5 v1 150110
2789.5 v1 150110
88.5 v1 150269
1548.0 v1 150269
1749.75 v1 150269
652.5 v1 150337
2237.25 v1 150337
2862.5 v1 150467
1295.5 v1 150606
2045.25 v1 150606
2934.5 v1 150832
1547.25 v1 151142
2980.5 v1 151142
453.25 v1 151567
2937.0 v1 151567
1384.0 v1 151681
2500.5 v1 151869
733.25 v1 152375
1127.25 v1 152375
1949.25 v1 152375
1187.0 v1 152434
1577.5 v1 152434
1085.0 v1 152589
1904.75 v1 152589
1636.25 v1 152718
2464.25 v1 152846
1303.5 v1 152959
1930.75 v1 152959
1542.25 v1 153374
721.5 v1 153440
926.0 v1 153440
1389.25 v1 153440
1570.5 v1 153440
2734.75 v1 153440
2973.5 v1 153440
508.0 v1 153743
1486.0 v1 153898
583.25 v1 154059
2810.25 v1 154393
347.75 v1 154453
667.75 v1 154453
1232.0 v1 154453
1846.25 v1 154453
2230.75 v1 154453
2743.0 v1 154453
2650.75 v1 154502
1376.0 v1 154610
2208.0 v1 154610
2442.75 v1 154610
560.5 v1 154789
1193.0 v1 155056
1307.75 v1 155056
1912.75 v1 155056
2336.75 v1 155056
2710.25 v1 155056
519.25 v1 155327
1236.75 v1 155327
2336.75 v1 155327
1625.25 v1 150038
583.25 v1 150089
809.0 v1 150089
2111.0 v1 150089
2228.75 v1 150089
2467.75 v1 150089
2774.0 v1 150089
580.25 v1 150132
393.5 v1 150213
656.0 v1 150213
860.75 v1 150213
1390.25 v1 150213
2196.5 v1 150213
2816.0 v1 150213
2632.25 v1 150398
2729.0 v1 150522
81.75 v1 150592
1663.5 v1 150729
2154.0 v1 150729
2335.75 v1 150729
2847.0 v1 150729
232.0 v1 150848
617.25 v1 150848
852.5 v1 150848
2463.75 v1 150848
2661.0 v1 150848
392.75 v1 150905
1314.75 v1 150905
1710.25 v1 150905
1918.25 v1 150905
2306.5 v1 150905
2754.75 v1 150905
640.75 v1 151072
2177.0 v1 151072
2682.75 v1 151072
82.5 v1 151122
194.5 v1 151122
857.25 v1 151122
1274.75 v1 151122
1984.75 v1 151122
2231.5 v1 151122
508.0 v1 151201
883.75 v1 151201
1104.0 v1 151201
1920.25 v1 151201
2072.0 v1 151201
676.0 v1 151385
2357.25 v1 151385
2560.0 v1 151385
391.25 v1 151449
1475.5 v1 151449
1237.5 v1 151549
1464.5 v1 151549
1952.5 v1 151549
2848.25 v1 151549
228.75 v1 151596
382.25 v1 151596
509.25 v1 151596
701.75 v1 151596
1225.75 v1 151596
304.5 v1 151687
678.0 v1 151687
1056.25 v1 151687
1236.5 v1 151687
1454.25 v1 151687
1733.25 v1 151687
2597.5 v1 151687
2849.0 v1 151687
659.25 v1 151759
1033.5 v1 151759
108.75 v1 151818
733.75 v1 151818
818.0 v1 151818
852.0 v1 151818
1182.75 v1 151818
1475.5 v1 151818
1616.25 v1 151818
2022.5 v1 151818
2446.0 v1 151818
2862.25 v1 151818
1364.0 v1 151894
793.75 v1 151957
344.5 v1 152131
663.0 v1 152131
793.25 v1 152131
847.5 v1 152131
1287.25 v1 152131
1423.25 v1 152131
1518.75 v1 152131
1777.25 v1 152131
1977.25 v1 152131
2076.5 v1 152131
2376.0 v1 152131
2746.25 v1 152131
776.5 v1 152208
1646.75 v1 152208
1939.0 v1 152256
56.5 v1 152323
326.0 v1 152323
1068.75 v1 152323
1699.75 v1 152323
1954.25 v1 152323
1998.0 v1 152323
2170.25 v1 152323
2356.25 v1 152323
2690.75 v1 152323
2886.0 v1 152323
256.25 v1 152461
581.5 v1 152461
723.5 v1 152461
924.75 v1 152461
1157.0 v1 152461
1454.0 v1 152461
1580.75 v1 152461
2020.5 v1 152461
2161.25 v1 152461
2247.75 v1 152461
2856.5 v1 152461
2971.75 v1 152461
295.5 v1 152505
829.5 v1 152505
1053.5 v1 152505
1337.75 v1 152505
1618.0 v1 152505
1711.25 v1 152505
2209.75 v1 152505
2721.5 v1 152505
464.25 v1 152603
1175.0 v1 152603
1255.0 v1 152603
1954.0 v1 152603
2333.0 v1 152603
1257.75 v1 152655
1348.5 v1 152655
122.5 v1 152703
361.5 v1 152703
484.75 v1 152703
585.25 v1 152703
877.25 v1 152703
1649.0 v1 152703
1776.0 v1 152703
2103.25 v1 152703
2204.25 v1 152703
2365.25 v1 152703
2630.75 v1 152703
2813.25 v1 152703
1503.5 v1 152761
2766.5 v1 152761
112.25 v1 152857
1310.5 v1 152857
1673.75 v1 152857
2289.75 v1 152857
2566.75 v1 152857
2697.25 v1 152857
421.0 v1 153149
1194.0 v1 153149
1442.75 v1 153149
2408.25 v1 153149
165.75 v1 153240
322.5 v1 153240
570.75 v1 153240
880.0 v1 153240
1062.5 v1 153240
1300.25 v1 153240
1691.75 v1 153240
2008.5 v1 153240
2307.75 v1 153240
2522.5 v1 153240
2755.25 v1 153240
2925.0 v1 153240
183.25 v1 153298
941.25 v1 153298
1696.75 v1 153298
2210.5 v1 153298
839.75 v1 153371
1759.0 v1 153371
2039.75 v1 153371
2241.75 v1 153371
2348.25 v1 153371
942.0 v1 153490
1154.0 v1 153490
1271.25 v1 153490
1772.0 v1 153490
2259.0 v1 153490
542.75 v1 153542
1772.25 v1 153542
167.5 v1 153617
2601.0 v1 153830
388.25 v1 153872
636.75 v1 153872
1981.75 v1 153872
2950.25 v1 153872
2732.5 v1 153932
1155.0 v1 154028
1943.5 v1 154028
1517.0 v1 154130
2048.25 v1 154130
738.75 v1 154257
1270.75 v1 154257
1501.75 v1 154257
2547.0 v1 154257
119.5 v1 154427
390.25 v1 154427
525.5 v1 154427
622.0 v1 154427
858.0 v1 154427
1052.25 v1 154427
1178.5 v1 154427
1225.25 v1 154427
1592.5 v1 154427
1683.5 v1 154427
2339.25 v1 154427
2466.75 v1 154427
2805.75 v1 154427
975.5 v1 154475
2543.75 v1 154475
76.0 v1 154553
169.5 v1 154553
1369.25 v1 154553
1826.0 v1 154553
2105.75 v1 154553
2305.0 v1 154553
2543.75 v1 154553
2689.25 v1 154553
2909.5 v1 154553
198.5 v1 154590
726.25 v1 154590
662.5 v1 154649
2839.0 v1 154649
2290.5 v1 154722
623.0 v1 154776
940.25 v1 154776
1112.0 v1 154776
1191.0 v1 154776
1433.5 v1 154776
1621.0 v1 154776
1828.25 v1 154776
1928.5 v1 154776
2050.75 v1 154776
2238.25 v1 154776
1157.75 v1 154864
1617.0 v1 154931
2953.25 v1 155008
295.75 v1 155118
1150.0 v1 155118
1205.5 v1 155118
1731.5 v1 155118
1989.5 v1 155118
2689.25 v1 155118
1656.75 v1 155160
519.0 v1 155319
1989.0 v1 155319
2556.25 v1 155319
947.0 v1 155395
1160.5 v1 150536
1443.25 v1 150536
1771.25 v1 150536
444.0 v1 150644
1094.0 v1 150644
2346.25 v1 150644
2659.75 v1 150644
1197.25 v1 150678
2618.5 v1 150846
2978.25 v1 151041
950.75 v1 151423
828.25 v1 151668
114.75 v1 151749
298.5 v1 151749
1084.0 v1 151749
90.75 v1 151807
200.5 v1 151807
1092.75 v1 151807
1265.5 v1 151807
2508.75 v1 151807
276.0 v1 152242
1324.0 v1 152432
886.25 v1 152708
1666.0 v1 152708
1992.75 v1 152708
2328.0 v1 152708
2551.0 v1 152708
2144.75 v1 152740
1369.75 v1 153136
2154.25 v1 153136
2616.0 v1 153136
1094.0 v1 153334
1449.5 v1 153334
2059.25 v1 153334
2975.5 v1 153965
837.25 v1 154001
365.75 v1 154189
517.25 v1 154241
1054.75 v1 154274
1144.0 v1 154608
302.75 v1 154830
1995.5 v1 154830
1725.25 v1 155088
446.25 v1 155316
2638.0 v1 155316
78.75 v1 149998
293.0 v1 149998
505.5 v1 149998
1112.75 v1 149998
1759.25 v1 150294
1841.0 v1 150294
1109.0 v1 150602
1823.75 v1 150759
540.25 v1 151235
1253.25 v1 151235
1747.75 v1 151235
1957.5 v1 151235
2238.25 v1 151235
2494.75 v1 151235
2650.25 v1 151235
2725.0 v1 151235
558.75 v1 151445
1076.25 v1 151445
1313.5 v1 151445
2816.5 v1 151445
368.0 v1 151617
1031.75 v1 151617
1096.0 v1 151617
1926.75 v1 151617
2561.75 v1 151617
1187.0 v1 151781
569.5 v1 151893
1946.75 v1 151893
231.75 v1 152189
387.25 v1 152189
866.0 v1 152189
1242.0 v1 152189
1772.0 v1 152189
2137.75 v1 152189
2821.75 v1 152189
626.75 v1 152373
976.25 v1 152373
2412.0 v1 152573
2779.25 v1 152573
2935.5 v1 153060
273.0 v1 153234
423.25 v1 153234
879.5 v1 153234
1754.25 v1 153234
2319.25 v1 153234
2814.5 v1 153234
2933.25 v1 153234
1952.75 v1 153853
912.75 v1 154180
299.0 v1 154796
1109.75 v1 154796
2067.75 v1 155159
2275.0 v1 155159
2740.5 v1 155159
1816.5 v1 155471
2051.75 v1 150360
2385.5 v1 150360
1621.25 v1 151013
777.5 v1 151337
1030.0 v1 151337
2893.0 v1 151337
114.5 v1 151658
2717.25 v1 153712
2805.25 v1 154857
130.0 v1 150244
793.0 v1 150244
986.75 v1 150244
2188.25 v1 150244
2743.75 v1 150244
340.5 v1 150437
886.5 v1 150519
2890.25 v1 150519
1062.5 v1 150972
1945.75 v1 150972
2979.25 v1 150972
1672.25 v1 151106
408.75 v1 151360
1089.5 v1 151717
94.25 v1 151867
394.5 v1 151964
886.75 v1 152864
1046.75 v1 152864
2334.25 v1 152864
2966.0 v1 152864
1896.75 v1 153379
874.0 v1 153824
2937.25 v1 153824
972.0 v1 153920
1361.0 v1 154044
614.0 v1 154376
686.75 v1 154376
1668.5 v1 154376
2456.5 v1 154376
1310.75 v1 154614
2569.25 v1 154614
2709.75 v1 154614
305.5 v1 154712
2019.5 v1 154712
977.0 v1 154967
106.0 v1 155257
1251.75 v1 155497
1919.0 v1 155497
1429.0 v1 155573
1608.25 v1 155573
676.5 v1 155609
2551.25 v1 155609
2957.0 v1 155609
40.0 v1 155634
557.0 v1 155634
1647.0 v1 155634
2158.5 v1 155634
2323.75 v1 155634
1522.75 v1 155670
1059.25 v1 155682
1861.5 v1 155682
2443.25 v1 155682
673.5 v1 155706
1885.25 v1 155706
157.5 v1 155718
2150.5 v1 155718
2337.75 v1 155718
2702.75 v1 155718
2834.75 v1 155718
1820.0 v1 155730
1835.75 v1 155742
1981.25 v1 155742
2718.5 v1 155742
577.0 v1 155779
929.25 v1 155779
1590.5 v1 155779
570.0 v1 155803
1201.5 v1 155803
28.25 v1 155816
598.5 v1 155816
930.25 v1 155816
1203.75 v1 155816
1804.25 v1 155816
2120.25 v1 155816
2452.25 v1 155816
2992.75 v1 155816
92.5 v1 155841
760.75 v1 155841
1217.0 v1 155841
1405.75 v1 155841
1821.75 v1 155841
2196.0 v1 155841
2532.75 v1 155841
2572.5 v1 155866
1008.5 v1 155878
1702.5 v1 155878
1902.25 v1 155878
2538.0 v1 155878
2117.0 v1 155890
2557.75 v1 155904
1479.5 v1 155941
2047.5 v1 155941
1244.5 v1 155953
1354.0 v1 155978
1263.5 v1 155990
214.0 v1 156052
295.0 v1 156052
1992.25 v1 156052
2939.0 v1 156089
1123.25 v1 156102
469.5 v1 156153
2295.25 v1 156153
687.75 v1 156166
1832.0 v1 156179
2617.5 v1 156179
1709.75 v1 156216
775.5 v1 156265
2869.0 v1 156290
1795.0 v1 156315
2043.75 v1 156328
2829.75 v1 156328
1134.75 v1 156341
2969.0 v1 156341
727.75 v1 156377
1560.25 v1 156377
1917.0 v1 156377
2164.0 v1 156377
2707.75 v1 156377
1196.75 v1 156401
217.25 v1 156414
664.25 v1 156414
844.5 v1 156414
851.0 v1 156475
2708.0 v1 156475
1295.5 v1 156526
2938.0 v1 156538
470.0 v1 156551
1574.25 v1 156551
2275.25 v1 156551
822.0 v1 156575
1239.75 v1 156587
1329.25 v1 156587
1572.0 v1 156587
2207.75 v1 156587
2553.25 v1 156611
879.5 v1 156709
2355.0 v1 156759
839.5 v1 156772
1816.5 v1 156772
1993.0 v1 156772
2805.5 v1 156772
2905.5 v1 156772
2999.75 v1 156772
392.25 v1 156808
549.75 v1 156833
1066.75 v1 156833
1473.25 v1 156833
2221.25 v1 156833
2856.75 v1 156833
1477.5 v1 156870
1806.75 v1 156870
257.25 v1 156918
540.5 v1 156918
700.25 v1 156918
1210.75 v1 156918
2064.5 v1 156918
2462.25 v1 156918
2931.5 v1 156918
1272.25 v1 156955
1926.75 v1 156955
1050.25 v1 157031
2047.5 v1 157031
2233.5 v1 157031
1264.75 v1 157056
408.75 v1 157080
1156.5 v1 157080
1881.5 v1 157080
2231.0 v1 157080
364.0 v1 157116
1576.0 v1 157116
1336.0 v1 157129
2494.0 v1 157129
2737.75 v1 157129
342.0 v1 157180
1043.25 v1 157180
1202.75 v1 157180
1628.5 v1 157180
2107.25 v1 157180
2304.75 v1 157180
1244.5 v1 157192
1562.25 v1 157192
2891.75 v1 157192
597.75 v1 157204
1346.5 v1 157204
2414.0 v1 157204
2626.0 v1 157204
65.0 v1 157216
478.25 v1 157216
1586.25 v1 157216
1576.25 v1 157252
2689.5 v1 157252
2779.5 v1 157252
532.25 v1 157280
1678.25 v1 157280
2898.75 v1 157280
438.75 v1 157293
1022.75 v1 157293
2727.75 v1 157293
1402.75 v1 157330
1639.0 v1 157330
948.25 v1 157355
198.75 v1 157367
2928.25 v1 157367
2370.5 v1 157392
781.75 v1 157417
963.25 v1 157417
2467.75 v1 157417
309.5 v1 157441
633.5 v1 157441
1419.75 v1 157441
540.25 v1 157466
1445.5 v1 157466
1133.25 v1 157478
496.25 v1 157490
1084.75 v1 157490
1742.25 v1 157490
1834.5 v1 157490
2189.25 v1 157490
2395.5 v1 157490
474.0 v1 157503
1117.25 v1 157503
1956.0 v1 157503
2554.75 v1 157542
2930.5 v1 157626
1085.75 v1 157638
1237.5 v1 157638
73.5 v1 157662
712.25 v1 157662
941.75 v1 157662
1128.75 v1 157662
1539.75 v1 157662
2830.5 v1 157662
404.0 v1 157784
1035.25 v1 157784
1397.5 v1 157784
1925.0 v1 157784
938.75 v1 157833
2034.25 v1 157833
149.5 v1 157881
222.5 v1 157881
447.0 v1 157881
549.25 v1 157881
816.75 v1 157881
1032.75 v1 157881
1502.5 v1 157881
1748.25 v1 157881
2096.0 v1 157881
2220.5 v1 157881
2448.25 v1 157881
2815.5 v1 157881
190.75 v1 157893
954.75 v1 157893
1075.0 v1 157893
2798.75 v1 157893
96.5 v1 157905
694.75 v1 157905
1250.75 v1 157905
2353.25 v1 157905
2653.5 v1 157905
1198.0 v1 157917
2676.75 v1 157917
2460.0 v1 157929
296.0 v1 157941
726.5 v1 157941
1952.5 v1 157941
1182.25 v1 157978
1416.0 v1 157978
262.75 v1 158003
784.25 v1 158029
107.75 v1 158041
781.0 v1 158041
1004.0 v1 158041
1225.25 v1 158041
1590.25 v1 158041
1920.5 v1 158041
2006.0 v1 158041
2412.5 v1 158041
2534.0 v1 158041
1333.75 v1 158091
2186.75 v1 158091
1098.5 v1 158140
1176.5 v1 158152
1784.0 v1 158152
2601.75 v1 158152
20.25 v1 158218
496.0 v1 158218
1239.5 v1 158218
2051.75 v1 158230
1277.25 v1 158291
729.5 v1 158352
2069.0 v1 158352
55.75 v1 158389
2045.0 v1 158389
304.25 v1 158402
906.0 v1 158402
1001.5 v1 158402
1610.25 v1 158402
418.75 v1 158414
1950.75 v1 158563
2796.5 v1 158563
379.0 v1 158575
1233.0 v1 158575
2623.0 v1 158575
573.75 v1 158600
816.75 v1 158600
925.0 v1 158600
1134.75 v1 158600
1685.0 v1 158600
1980.25 v1 158600
2300.25 v1 158600
2410.5 v1 158600
22.75 v1 158624
912.0 v1 158624
927.75 v1 158661
2358.5 v1 158661
2618.25 v1 158661
2818.0 v1 158673
187.5 v1 158685
2376.0 v1 158685
1947.25 v1 158746
293.0 v1 158758
1208.0 v1 158758
1338.75 v1 158770
1546.5 v1 158770
128.75 v1 158794
265.25 v1 158794
590.75 v1 158794
987.5 v1 158794
1863.0 v1 158794
2058.0 v1 158794
2856.75 v1 158794
592.75 v1 158867
798.5 v1 158867
1281.25 v1 158867
1904.25 v1 158867
2020.0 v1 158867
1134.0 v1 158965
1842.75 v1 158965
2187.25 v1 158965
730.5 v1 158990
1150.75 v1 158990
1232.5 v1 158990
1788.25 v1 158990
2512.5 v1 158990
288.25 v1 159052
530.0 v1 159052
648.75 v1 159064
978.0 v1 159064
2145.75 v1 159064
2913.5 v1 159064
713.0 v1 159088
856.25 v1 159088
1777.25 v1 159274
2078.25 v1 159274
2697.5 v1 159274
42.5 v1 159298
2008.75 v1 159298
2823.5 v1 159298
574.25 v1 159310
1184.0 v1 159310
456.5 v1 159397
760.5 v1 159397
1377.0 v1 159397
1693.5 v1 159397
1989.0 v1 159397
2179.25 v1 159397
2171.25 v1 159446
41.5 v1 159471
742.5 v1 159471
1110.5 v1 159471
1341.0 v1 159471
1925.25 v1 159471
2527.25 v1 159471
2645.25 v1 159471
283.75 v1 159496
1086.75 v1 159496
2143.75 v1 159496
2267.5 v1 159496
2798.25 v1 159496
2946.25 v1 159496
434.0 v1 159570
2066.5 v1 159607
2865.75 v1 159607
1299.75 v1 159683
1381.75 v1 159695
2295.5 v1 159695
2969.75 v1 159695
1986.25 v1 159781
485.75 v1 159793
2644.5 v1 159793
793.25 v1 156542
1486.0 v1 156542
1647.0 v1 156542
2046.25 v1 156542
2525.5 v1 156542
2693.25 v1 156542
2951.0 v1 156542
850.5 v1 157026
991.0 v1 162779
2889.25 v1 162779
1203.75 v1 162846
1099.25 v1 163075
1103.0 v1 163954
1953.5 v1 164206
2375.5 v1 164206
1662.0 v1 164396
131.5 v1 164901
641.0 v1 164901
1067.25 v1 164901
1833.75 v1 164901
2291.75 v1 164901
350.75 v1 164960
1003.5 v1 164960
957.25 v1 165037
1128.5 v1 165188
1954.75 v1 165188
629.5 v1 165514
1786.75 v1 165514
2160.75 v1 165514
2444.75 v1 165514
2896.25 v1 166026
878.0 v1 166943
2674.5 v1 166943
844.0 v1 167043
1123.5 v1 167043
1733.75 v1 167043
1958.75 v1 167043
2785.0 v1 167043
236.0 v1 167516
361.25 v1 167516
704.75 v1 167516
855.25 v1 167516
989.5 v1 167516
1165.0 v1 167516
1271.5 v1 167516
1420.0 v1 167516
1873.0 v1 167516
2253.25 v1 167516
2321.75 v1 167516
2889.0 v1 167516
2256.5 v1 167661
1963.25 v1 167856
2238.25 v1 167856
151.0 v1 168151
1520.25 v1 168151
2565.75 v1 168151
733.0 v1 168837
1235.0 v1 168837
572.25 v1 164941
1412.0 v1 164941
2203.5 v1 167057
826.0 v1 167366
1969.5 v1 167366
2737.75 v1 167366
1042.5 v1 164322
1942.25 v1 164322
2451.25 v1 164903
939.25 v1 167018
2679.75 v1 167018
2163.0 v1 167530
2946.75 v1 167530
1282.0 v1 164212
148.5 v1 164514
1449.25 v1 164514
2429.0 v1 164630
584.75 v1 165228
963.75 v1 165228
347.75 v1 166137
1241.75 v1 167182
2730.0 v1 164129
1456.5 v1 168518
2770.0 v1 167460
2065.25 v1 165394
1007.0 v1 167794
1245.0 v1 162792
768.0 v1 163180
2761.5 v1 163180
2336.25 v1 163659
1119.0 v1 163751
1069.0 v1 164438
2776.0 v1 164438
443.5 v1 164954
517.5 v1 164954
1610.25 v1 164954
1621.75 v1 164954
1634.0 v1 164954
2879.75 v1 164954
1311.5 v1 165326
1381.0 v1 165326
1659.5 v1 165326
2431.5 v1 165326
2453.5 v1 165326
899.25 v1 166230
2773.0 v1 166595
879.75 v1 166727
552.5 v1 166953
319.75 v1 167338
608.5 v1 167338
1130.0 v1 167338
1400.25 v1 167338
2023.25 v1 167338
2233.25 v1 167338
2618.0 v1 167338
2810.75 v1 167338
1197.75 v1 167769
2179.25 v1 168221
425.75 v1 168452
437.25 v1 168452
530.25 v1 168452
601.75 v1 168452
795.5 v1 168452
1109.25 v1 168452
1235.25 v1 168452
1715.75 v1 168452
1967.0 v1 168452
2510.5 v1 168452
2470.75 v1 168710
2548.75 v1 165071
2961.0 v1 165462
1397.75 v1 173864
731.75 v1 173914
851.75 v1 173914
1239.75 v1 173914
2096.5 v1 173914
2758.5 v1 173914
2501.0 v1 173954
2726.0 v1 173954
2519.5 v1 174079
2501.5 v1 174163
313.75 v1 174218
2279.75 v1 174218
104.0 v1 174466
1178.0 v1 174466
491.5 v1 174495
236.5 v1 174556
386.75 v1 174556
594.75 v1 174556
1603.75 v1 174556
600.0 v1 174676
850.75 v1 174676
1102.0 v1 174676
1513.75 v1 174676
1837.5 v1 174676
2078.5 v1 174676
2600.0 v1 174676
2002.0 v1 174734
367.25 v1 174752
1038.5 v1 174752
1311.25 v1 174752
1725.0 v1 174752
1899.75 v1 174752
2476.5 v1 174752
1513.75 v1 174801
411.0 v1 175002
694.5 v1 175002
2250.25 v1 175002
2860.5 v1 175064
1240.75 v1 175078
1479.25 v1 175078
2101.0 v1 175078
681.75 v1 175108
1181.5 v1 175108
1207.25 v1 175126
511.25 v1 175154
1091.5 v1 175154
1347.75 v1 175154
128.0 v1 175212
259.25 v1 175212
502.0 v1 175212
627.25 v1 175212
816.25 v1 175212
1746.75 v1 175212
1937.25 v1 175212
2207.0 v1 175212
2376.5 v1 175212
2481.0 v1 175212
2872.75 v1 175212
2338.5 v1 175249
2348.0 v1 175249
605.25 v1 175307
2570.5 v1 175698
2867.25 v1 175698
838.5 v1 175942
