timestamps population node_ids
2636.25 v1 8089
2955.0 v1 8089
139.75 v1 8147
473.25 v1 8147
757.5 v1 8147
1189.25 v1 8147
1375.25 v1 8147
1609.5 v1 8147
2031.0 v1 8147
2272.25 v1 8147
2636.25 v1 8147
2955.0 v1 8147
139.75 v1 8289
473.25 v1 8289
757.75 v1 8289
1189.25 v1 8289
1375.5 v1 8289
1609.5 v1 8289
2031.0 v1 8289
2276.75 v1 8289
2636.25 v1 8289
2955.75 v1 8289
139.75 v1 8376
473.25 v1 8376
757.75 v1 8376
1189.25 v1 8376
1375.5 v1 8376
1609.5 v1 8376
2031.0 v1 8376
2276.75 v1 8376
2636.25 v1 8376
2955.75 v1 8376
139.75 v1 8484
473.25 v1 8484
757.75 v1 8484
1189.25 v1 8484
1375.25 v1 8484
1609.5 v1 8484
2031.0 v1 8484
2272.75 v1 8484
2636.25 v1 8484
2955.0 v1 8484
139.75 v1 8590
473.25 v1 8590
757.75 v1 8590
1189.25 v1 8590
1375.5 v1 8590
1609.0 v1 8590
2031.0 v1 8590
2277.0 v1 8590
2636.25 v1 8590
2955.75 v1 8590
139.75 v1 8678
473.25 v1 8678
757.75 v1 8678
1189.25 v1 8678
1375.25 v1 8678
1609.5 v1 8678
2031.0 v1 8678
2272.5 v1 8678
2636.25 v1 8678
2955.0 v1 8678
139.75 v1 8735
473.25 v1 8735
757.75 v1 8735
1189.25 v1 8735
1375.25 v1 8735
1609.5 v1 8735
2031.0 v1 8735
2277.0 v1 8735
2636.25 v1 8735
2955.75 v1 8735
139.75 v1 8844
473.25 v1 8844
757.75 v1 8844
1189.25 v1 8844
1375.5 v1 8844
1609.5 v1 8844
2031.0 v1 8844
2277.0 v1 8844
2636.25 v1 8844
2955.75 v1 8844
139.75 v1 8918
473.25 v1 8918
757.75 v1 8918
1189.25 v1 8918
1375.5 v1 8918
1609.5 v1 8918
2031.0 v1 8918
2276.75 v1 8918
2636.25 v1 8918
2955.75 v1 8918
139.75 v1 9091
473.25 v1 9091
757.75 v1 9091
1189.25 v1 9091
1375.5 v1 9091
1609.5 v1 9091
2031.0 v1 9091
2277.0 v1 9091
2636.25 v1 9091
2955.75 v1 9091
139.75 v1 9237
473.25 v1 9237
757.5 v1 9237
1189.25 v1 9237
1374.5 v1 9237
1609.25 v1 9237
2031.0 v1 9237
2272.0 v1 9237
2636.25 v1 9237
2955.0 v1 9237
139.75 v1 9394
473.25 v1 9394
757.5 v1 9394
1189.25 v1 9394
1374.5 v1 9394
1609.0 v1 9394
2031.0 v1 9394
2271.5 v1 9394
2636.25 v1 9394
2954.75 v1 9394
139.75 v1 9514
473.25 v1 9514
757.5 v1 9514
1189.25 v1 9514
1375.0 v1 9514
1609.0 v1 9514
2031.0 v1 9514
2271.75 v1 9514
2636.25 v1 9514
2954.75 v1 9514
139.75 v1 9621
473.25 v1 9621
757.75 v1 9621
1189.25 v1 9621
1375.5 v1 9621
1609.5 v1 9621
2031.0 v1 9621
2277.0 v1 9621
2636.25 v1 9621
2955.75 v1 9621
139.75 v1 9795
473.25 v1 9795
757.75 v1 9795
1189.25 v1 9795
1375.25 v1 9795
1609.5 v1 9795
2031.0 v1 9795
2272.5 v1 9795
2636.25 v1 9795
2955.0 v1 9795
139.75 v1 9914
473.25 v1 9914
757.75 v1 9914
1189.25 v1 9914
1375.5 v1 9914
1609.5 v1 9914
2031.0 v1 9914
2272.5 v1 9914
2636.25 v1 9914
2955.0 v1 9914
139.75 v1 10035
473.25 v1 10035
757.5 v1 10035
1189.25 v1 10035
1375.25 v1 10035
1609.25 v1 10035
2031.0 v1 10035
2272.0 v1 10035
2636.25 v1 10035
2955.0 v1 10035
139.75 v1 10221
473.25 v1 10221
757.5 v1 10221
1189.25 v1 10221
1374.25 v1 10221
1608.75 v1 10221
2031.0 v1 10221
2271.0 v1 10221
2636.25 v1 10221
2954.75 v1 10221
139.75 v1 10388
473.25 v1 10388
757.5 v1 10388
1189.25 v1 10388
1375.25 v1 10388
1609.5 v1 10388
2031.0 v1 10388
2272.5 v1 10388
2636.25 v1 10388
2955.0 v1 10388
139.75 v1 10505
473.25 v1 10505
757.75 v1 10505
1189.25 v1 10505
1375.5 v1 10505
1609.5 v1 10505
2031.0 v1 10505
2277.0 v1 10505
2636.25 v1 10505
2955.75 v1 10505
139.75 v1 10662
473.25 v1 10662
757.5 v1 10662
1189.25 v1 10662
1375.0 v1 10662
1609.25 v1 10662
2031.0 v1 10662
2271.75 v1 10662
2636.25 v1 10662
2954.75 v1 10662
139.75 v1 10788
473.25 v1 10788
757.5 v1 10788
1189.25 v1 10788
1375.5 v1 10788
1609.5 v1 10788
2031.0 v1 10788
2276.75 v1 10788
2636.25 v1 10788
2955.75 v1 10788
139.75 v1 10970
473.25 v1 10970
757.5 v1 10970
1189.25 v1 10970
1374.5 v1 10970
1608.75 v1 10970
2031.0 v1 10970
2271.0 v1 10970
2636.25 v1 10970
2954.75 v1 10970
139.75 v1 11118
473.25 v1 11118
757.75 v1 11118
1189.25 v1 11118
1375.5 v1 11118
1609.5 v1 11118
2031.0 v1 11118
2276.75 v1 11118
2636.25 v1 11118
2955.75 v1 11118
139.75 v1 11242
473.25 v1 11242
757.75 v1 11242
1189.25 v1 11242
1375.5 v1 11242
1609.5 v1 11242
2031.0 v1 11242
2277.0 v1 11242
2636.25 v1 11242
2955.75 v1 11242
139.75 v1 11340
473.25 v1 11340
757.75 v1 11340
1189.25 v1 11340
1375.5 v1 11340
1609.5 v1 11340
2031.0 v1 11340
2277.0 v1 11340
2636.25 v1 11340
2955.75 v1 11340
139.75 v1 11520
473.25 v1 11520
757.75 v1 11520
1189.25 v1 11520
1375.5 v1 11520
1609.5 v1 11520
2031.0 v1 11520
2277.0 v1 11520
2636.25 v1 11520
2955.75 v1 11520
245.5 v1 11699
483.75 v1 11699
1191.0 v1 11699
1384.75 v1 11699
1735.0 v1 11699
2045.5 v1 11699
2635.75 v1 11699
143.75 v1 11805
477.25 v1 11805
762.0 v1 11805
1194.0 v1 11805
1379.0 v1 11805
1613.75 v1 11805
2035.0 v1 11805
2276.25 v1 11805
2640.75 v1 11805
2959.75 v1 11805
245.5 v1 11928
483.75 v1 11928
1191.0 v1 11928
1384.75 v1 11928
1735.0 v1 11928
2045.5 v1 11928
2635.75 v1 11928
245.25 v1 12046
483.25 v1 12046
865.25 v1 12046
1345.5 v1 12046
1608.5 v1 12046
2036.5 v1 12046
2634.75 v1 12046
245.5 v1 12210
483.75 v1 12210
1191.0 v1 12210
1384.25 v1 12210
1735.0 v1 12210
2045.5 v1 12210
2635.75 v1 12210
245.5 v1 12336
483.75 v1 12336
1191.0 v1 12336
1384.75 v1 12336
1735.0 v1 12336
2045.5 v1 12336
2635.75 v1 12336
245.5 v1 12405
483.75 v1 12405
1191.0 v1 12405
1384.75 v1 12405
1735.0 v1 12405
2045.5 v1 12405
2635.75 v1 12405
245.5 v1 12515
483.75 v1 12515
1191.0 v1 12515
1384.75 v1 12515
1735.0 v1 12515
2045.5 v1 12515
2635.75 v1 12515
245.5 v1 12690
483.75 v1 12690
866.75 v1 12690
1345.5 v1 12690
1608.5 v1 12690
2036.75 v1 12690
2634.75 v1 12690
148.5 v1 12770
479.25 v1 12770
862.5 v1 12770
1201.25 v1 12770
1388.5 v1 12770
1737.25 v1 12770
2041.75 v1 12770
2635.75 v1 12770
245.5 v1 12860
483.75 v1 12860
1191.0 v1 12860
1384.5 v1 12860
1735.0 v1 12860
2045.5 v1 12860
2635.75 v1 12860
245.5 v1 13038
483.75 v1 13038
1191.0 v1 13038
1384.75 v1 13038
1735.0 v1 13038
2045.5 v1 13038
2635.75 v1 13038
245.25 v1 13164
483.5 v1 13164
866.0 v1 13164
1345.5 v1 13164
1608.5 v1 13164
2036.75 v1 13164
2634.75 v1 13164
245.25 v1 13274
483.75 v1 13274
865.5 v1 13274
1345.5 v1 13274
1608.5 v1 13274
2037.0 v1 13274
2634.75 v1 13274
495.75 v1 13387
495.5 v1 13483
495.0 v1 13639
1394.5 v1 13639
486.0 v1 13755
1371.0 v1 13755
2046.0 v1 13755
495.25 v1 13893
495.0 v1 14005
1393.25 v1 14005
494.75 v1 14081
495.5 v1 14176
1394.25 v1 14176
495.5 v1 14352
495.5 v1 14464
495.5 v1 14600
492.5 v1 14726
1390.0 v1 14726
493.5 v1 14800
1389.75 v1 14800
491.25 v1 14908
1382.25 v1 14908
488.0 v1 15009
1377.5 v1 15009
2252.0 v1 15009
495.75 v1 15091
1397.25 v1 15091
491.0 v1 15175
1380.75 v1 15175
492.5 v1 15296
1390.0 v1 15296
494.75 v1 15402
491.25 v1 15530
1384.0 v1 15530
491.0 v1 15656
1381.25 v1 15656
495.25 v1 15761
1397.0 v1 15761
495.0 v1 15844
1393.5 v1 15844
134.25 v1 15966
418.25 v1 15966
576.5 v1 15966
859.0 v1 15966
1187.75 v1 15966
1371.0 v1 15966
1603.0 v1 15966
1968.5 v1 15966
2240.5 v1 15966
2565.5 v1 15966
2942.5 v1 15966
134.25 v1 16138
418.25 v1 16138
576.5 v1 16138
859.0 v1 16138
1187.75 v1 16138
1371.0 v1 16138
1603.0 v1 16138
1968.5 v1 16138
2240.5 v1 16138
2565.5 v1 16138
2942.5 v1 16138
134.25 v1 16279
316.0 v1 16279
482.75 v1 16279
757.0 v1 16279
1181.25 v1 16279
1362.25 v1 16279
1601.25 v1 16279
1967.75 v1 16279
2237.0 v1 16279
2553.5 v1 16279
2747.75 v1 16279
134.25 v1 16344
418.25 v1 16344
576.5 v1 16344
859.0 v1 16344
1187.75 v1 16344
1371.0 v1 16344
1603.0 v1 16344
1968.5 v1 16344
2240.5 v1 16344
2565.5 v1 16344
2942.5 v1 16344
134.25 v1 16446
418.25 v1 16446
576.0 v1 16446
859.0 v1 16446
1187.75 v1 16446
1370.75 v1 16446
1603.0 v1 16446
1968.5 v1 16446
2240.5 v1 16446
2565.5 v1 16446
2942.5 v1 16446
134.25 v1 16558
418.0 v1 16558
574.75 v1 16558
858.75 v1 16558
1187.75 v1 16558
1370.0 v1 16558
1602.75 v1 16558
1968.5 v1 16558
2240.5 v1 16558
2565.5 v1 16558
2942.25 v1 16558
134.25 v1 16703
418.25 v1 16703
575.25 v1 16703
859.0 v1 16703
1187.75 v1 16703
1370.25 v1 16703
1602.75 v1 16703
1968.5 v1 16703
2240.5 v1 16703
2565.5 v1 16703
2942.25 v1 16703
134.25 v1 16785
418.25 v1 16785
575.25 v1 16785
859.0 v1 16785
1187.75 v1 16785
1371.0 v1 16785
1603.0 v1 16785
1968.5 v1 16785
2240.5 v1 16785
2565.5 v1 16785
2942.5 v1 16785
134.25 v1 16936
418.25 v1 16936
574.5 v1 16936
859.0 v1 16936
1187.75 v1 16936
1371.0 v1 16936
1603.0 v1 16936
1968.5 v1 16936
2240.5 v1 16936
2565.5 v1 16936
2942.5 v1 16936
134.25 v1 17019
418.25 v1 17019
574.5 v1 17019
859.0 v1 17019
1187.75 v1 17019
1371.0 v1 17019
1603.0 v1 17019
1968.5 v1 17019
2240.5 v1 17019
2565.5 v1 17019
2942.5 v1 17019
134.25 v1 17122
418.25 v1 17122
576.5 v1 17122
859.0 v1 17122
1187.75 v1 17122
1371.0 v1 17122
1603.0 v1 17122
1968.5 v1 17122
2240.5 v1 17122
2565.5 v1 17122
2942.5 v1 17122
134.25 v1 17266
418.25 v1 17266
576.5 v1 17266
859.0 v1 17266
1187.75 v1 17266
1370.75 v1 17266
1603.0 v1 17266
1968.5 v1 17266
2240.5 v1 17266
2565.5 v1 17266
2942.5 v1 17266
134.25 v1 17375
418.25 v1 17375
576.5 v1 17375
859.0 v1 17375
1187.75 v1 17375
1370.75 v1 17375
1603.0 v1 17375
1968.5 v1 17375
2240.5 v1 17375
2565.5 v1 17375
2942.5 v1 17375
134.25 v1 17552
418.25 v1 17552
574.5 v1 17552
859.0 v1 17552
1187.75 v1 17552
1370.75 v1 17552
1603.0 v1 17552
1968.5 v1 17552
2240.5 v1 17552
2565.5 v1 17552
2942.5 v1 17552
134.25 v1 17652
418.25 v1 17652
576.5 v1 17652
859.0 v1 17652
1187.75 v1 17652
1371.0 v1 17652
1603.0 v1 17652
1968.5 v1 17652
2240.5 v1 17652
2565.5 v1 17652
2942.5 v1 17652
134.25 v1 17847
418.25 v1 17847
576.5 v1 17847
859.0 v1 17847
1187.75 v1 17847
1371.0 v1 17847
1603.0 v1 17847
1968.5 v1 17847
2240.5 v1 17847
2565.5 v1 17847
2942.5 v1 17847
134.25 v1 18292
418.25 v1 18292
576.5 v1 18292
859.0 v1 18292
1187.75 v1 18292
1370.75 v1 18292
1603.0 v1 18292
1968.5 v1 18292
2240.5 v1 18292
2565.5 v1 18292
2942.5 v1 18292
134.25 v1 18390
418.25 v1 18390
510.75 v1 18390
857.5 v1 18390
1187.0 v1 18390
1370.25 v1 18390
1602.75 v1 18390
1968.25 v1 18390
2240.5 v1 18390
2565.5 v1 18390
2942.25 v1 18390
134.25 v1 18482
418.25 v1 18482
531.75 v1 18482
857.75 v1 18482
1187.25 v1 18482
1370.5 v1 18482
1602.75 v1 18482
1968.25 v1 18482
2240.25 v1 18482
2565.5 v1 18482
2942.25 v1 18482
134.25 v1 18602
418.25 v1 18602
576.5 v1 18602
859.0 v1 18602
1187.75 v1 18602
1370.75 v1 18602
1603.0 v1 18602
1968.5 v1 18602
2240.5 v1 18602
2565.5 v1 18602
2942.5 v1 18602
134.25 v1 18682
418.25 v1 18682
576.0 v1 18682
859.0 v1 18682
1187.75 v1 18682
1370.5 v1 18682
1602.75 v1 18682
1968.5 v1 18682
2240.5 v1 18682
2565.5 v1 18682
2942.25 v1 18682
134.25 v1 18773
418.25 v1 18773
576.5 v1 18773
859.0 v1 18773
1187.75 v1 18773
1370.75 v1 18773
1603.0 v1 18773
1968.5 v1 18773
2240.5 v1 18773
2565.5 v1 18773
2942.5 v1 18773
134.25 v1 18941
418.25 v1 18941
573.5 v1 18941
858.75 v1 18941
1187.75 v1 18941
1370.25 v1 18941
1602.75 v1 18941
1968.5 v1 18941
2240.5 v1 18941
2565.5 v1 18941
2942.25 v1 18941
134.25 v1 19071
418.25 v1 19071
576.5 v1 19071
859.0 v1 19071
1187.75 v1 19071
1371.0 v1 19071
1603.0 v1 19071
1968.5 v1 19071
2240.5 v1 19071
2565.5 v1 19071
2942.5 v1 19071
134.25 v1 19244
418.25 v1 19244
576.5 v1 19244
859.0 v1 19244
1187.75 v1 19244
1371.0 v1 19244
1603.0 v1 19244
1968.5 v1 19244
2240.5 v1 19244
2565.5 v1 19244
2942.5 v1 19244
134.25 v1 19396
418.25 v1 19396
576.25 v1 19396
859.0 v1 19396
1187.75 v1 19396
1370.75 v1 19396
1603.0 v1 19396
1968.5 v1 19396
2240.5 v1 19396
2565.5 v1 19396
2942.5 v1 19396
134.25 v1 19519
418.25 v1 19519
575.5 v1 19519
859.0 v1 19519
1187.75 v1 19519
1365.25 v1 19519
1602.75 v1 19519
1968.25 v1 19519
2240.5 v1 19519
2565.5 v1 19519
2942.25 v1 19519
134.25 v1 19705
418.25 v1 19705
505.0 v1 19705
857.5 v1 19705
1187.0 v1 19705
1370.25 v1 19705
1602.5 v1 19705
1968.25 v1 19705
2240.5 v1 19705
2565.5 v1 19705
2942.25 v1 19705
134.25 v1 19872
418.25 v1 19872
576.25 v1 19872
859.0 v1 19872
1187.75 v1 19872
1370.75 v1 19872
1603.0 v1 19872
1968.5 v1 19872
2240.5 v1 19872
2565.5 v1 19872
2942.5 v1 19872
134.25 v1 19962
418.25 v1 19962
576.5 v1 19962
859.0 v1 19962
1187.75 v1 19962
1371.0 v1 19962
1603.0 v1 19962
1968.5 v1 19962
2240.5 v1 19962
2565.5 v1 19962
2942.5 v1 19962
134.25 v1 20110
418.25 v1 20110
576.5 v1 20110
859.0 v1 20110
1187.75 v1 20110
1371.0 v1 20110
1603.0 v1 20110
1968.5 v1 20110
2240.5 v1 20110
2565.5 v1 20110
2942.5 v1 20110
134.25 v1 20196
418.25 v1 20196
576.5 v1 20196
859.0 v1 20196
1187.75 v1 20196
1371.0 v1 20196
1603.0 v1 20196
1968.5 v1 20196
2240.5 v1 20196
2565.5 v1 20196
2942.5 v1 20196
134.25 v1 20282
418.25 v1 20282
576.5 v1 20282
859.0 v1 20282
1187.75 v1 20282
1370.75 v1 20282
1603.0 v1 20282
1968.5 v1 20282
2240.5 v1 20282
2565.5 v1 20282
2942.5 v1 20282
134.25 v1 20367
316.0 v1 20367
431.5 v1 20367
582.0 v1 20367
861.75 v1 20367
1190.0 v1 20367
1371.5 v1 20367
1603.25 v1 20367
1968.75 v1 20367
2240.5 v1 20367
2565.5 v1 20367
2942.5 v1 20367
134.25 v1 20458
418.25 v1 20458
576.5 v1 20458
859.0 v1 20458
1187.75 v1 20458
1371.0 v1 20458
1603.0 v1 20458
1968.5 v1 20458
2240.5 v1 20458
2565.5 v1 20458
2942.5 v1 20458
134.25 v1 20595
418.0 v1 20595
528.25 v1 20595
857.75 v1 20595
1187.25 v1 20595
1351.25 v1 20595
1601.5 v1 20595
1968.0 v1 20595
2240.25 v1 20595
2565.25 v1 20595
2942.25 v1 20595
134.25 v1 20746
418.25 v1 20746
576.5 v1 20746
859.0 v1 20746
1187.75 v1 20746
1371.0 v1 20746
1603.0 v1 20746
1968.5 v1 20746
2240.5 v1 20746
2565.5 v1 20746
2942.5 v1 20746
139.75 v1 20909
473.25 v1 20909
757.5 v1 20909
1189.25 v1 20909
1375.5 v1 20909
1609.5 v1 20909
2031.0 v1 20909
2271.5 v1 20909
2636.25 v1 20909
2955.0 v1 20909
134.25 v1 21005
253.0 v1 21005
479.75 v1 21005
756.0 v1 21005
1184.25 v1 21005
1366.75 v1 21005
1601.5 v1 21005
1741.75 v1 21005
2031.25 v1 21005
2248.75 v1 21005
2627.75 v1 21005
2944.75 v1 21005
139.75 v1 21140
473.25 v1 21140
757.75 v1 21140
1189.25 v1 21140
1375.5 v1 21140
1609.5 v1 21140
2031.0 v1 21140
2277.0 v1 21140
2636.25 v1 21140
2955.75 v1 21140
145.0 v1 21195
478.0 v1 21195
765.25 v1 21195
1196.75 v1 21195
1380.75 v1 21195
1616.25 v1 21195
2036.0 v1 21195
2264.5 v1 21195
2641.75 v1 21195
2962.5 v1 21195
139.75 v1 21332
473.25 v1 21332
757.75 v1 21332
1189.25 v1 21332
1375.5 v1 21332
1609.5 v1 21332
2031.0 v1 21332
2275.5 v1 21332
2636.25 v1 21332
2955.5 v1 21332
139.75 v1 21393
473.25 v1 21393
757.75 v1 21393
1189.25 v1 21393
1375.25 v1 21393
1609.5 v1 21393
2031.0 v1 21393
2272.75 v1 21393
2636.25 v1 21393
2955.0 v1 21393
139.75 v1 21511
257.5 v1 21511
485.5 v1 21511
860.25 v1 21511
1194.5 v1 21511
1379.5 v1 21511
1615.25 v1 21511
1749.0 v1 21511
2046.25 v1 21511
2338.75 v1 21511
2639.25 v1 21511
134.25 v1 21581
418.25 v1 21581
576.25 v1 21581
859.0 v1 21581
1187.75 v1 21581
1370.75 v1 21581
1603.0 v1 21581
1968.5 v1 21581
2240.5 v1 21581
2565.5 v1 21581
2942.5 v1 21581
155.0 v1 21735
484.5 v1 21735
1203.5 v1 21735
1389.75 v1 21735
2040.75 v1 21735
2647.25 v1 21735
134.25 v1 21841
418.25 v1 21841
527.5 v1 21841
762.25 v1 21841
1185.25 v1 21841
1368.5 v1 21841
1602.0 v1 21841
1968.0 v1 21841
2240.25 v1 21841
2565.25 v1 21841
2942.25 v1 21841
134.25 v1 21911
418.25 v1 21911
576.5 v1 21911
858.75 v1 21911
1187.75 v1 21911
1370.75 v1 21911
1603.0 v1 21911
1968.5 v1 21911
2240.5 v1 21911
2565.5 v1 21911
2942.5 v1 21911
495.75 v1 21997
245.5 v1 22113
483.75 v1 22113
1191.0 v1 22113
1384.75 v1 22113
1735.0 v1 22113
2045.5 v1 22113
2635.75 v1 22113
134.25 v1 22258
418.25 v1 22258
576.5 v1 22258
859.0 v1 22258
1187.75 v1 22258
1371.0 v1 22258
1603.0 v1 22258
1968.5 v1 22258
2240.5 v1 22258
2565.5 v1 22258
2942.5 v1 22258
137.75 v1 22431
291.5 v1 22431
484.0 v1 22431
761.0 v1 22431
1188.25 v1 22431
1372.0 v1 22431
1605.75 v1 22431
2031.0 v1 22431
2251.75 v1 22431
2633.75 v1 22431
2948.75 v1 22431
143.25 v1 22536
476.75 v1 22536
862.25 v1 22536
1344.75 v1 22536
1607.0 v1 22536
2033.0 v1 22536
2254.75 v1 22536
2947.0 v1 22536
149.25 v1 22635
476.5 v1 22635
863.0 v1 22635
1344.75 v1 22635
1608.25 v1 22635
2032.5 v1 22635
2339.5 v1 22635
2949.25 v1 22635
134.25 v1 22815
418.0 v1 22815
576.0 v1 22815
858.5 v1 22815
1187.75 v1 22815
1370.75 v1 22815
1603.0 v1 22815
1968.5 v1 22815
2240.5 v1 22815
2565.5 v1 22815
2942.25 v1 22815
139.75 v1 22912
473.25 v1 22912
757.5 v1 22912
1189.25 v1 22912
1375.5 v1 22912
1609.25 v1 22912
2031.0 v1 22912
2272.75 v1 22912
2636.25 v1 22912
2955.0 v1 22912
134.25 v1 23023
418.0 v1 23023
574.75 v1 23023
859.0 v1 23023
1187.75 v1 23023
1364.25 v1 23023
1602.5 v1 23023
1968.25 v1 23023
2240.5 v1 23023
2565.5 v1 23023
2942.25 v1 23023
146.0 v1 23149
493.0 v1 23149
870.0 v1 23149
1364.25 v1 23149
1613.5 v1 23149
2249.0 v1 23149
2583.0 v1 23149
2955.5 v1 23149
139.75 v1 23289
473.25 v1 23289
757.75 v1 23289
1189.25 v1 23289
1375.5 v1 23289
1609.5 v1 23289
2031.0 v1 23289
2268.5 v1 23289
2636.0 v1 23289
2954.75 v1 23289
134.25 v1 23354
418.0 v1 23354
510.0 v1 23354
857.5 v1 23354
1187.0 v1 23354
1350.75 v1 23354
1601.75 v1 23354
1968.0 v1 23354
2240.25 v1 23354
2565.0 v1 23354
2942.25 v1 23354
139.75 v1 23466
452.5 v1 23466
755.75 v1 23466
1189.0 v1 23466
1374.5 v1 23466
1609.0 v1 23466
2001.25 v1 23466
2249.0 v1 23466
2599.75 v1 23466
2950.0 v1 23466
134.25 v1 23595
418.0 v1 23595
574.5 v1 23595
858.25 v1 23595
1187.75 v1 23595
1370.0 v1 23595
1602.75 v1 23595
1968.5 v1 23595
2240.5 v1 23595
2565.25 v1 23595
2942.25 v1 23595
485.25 v1 23700
1374.25 v1 23700
134.25 v1 23790
418.25 v1 23790
576.5 v1 23790
859.0 v1 23790
1187.75 v1 23790
1371.0 v1 23790
1603.0 v1 23790
1968.5 v1 23790
2240.5 v1 23790
2565.5 v1 23790
2942.5 v1 23790
495.5 v1 23914
139.5 v1 24008
472.5 v1 24008
757.5 v1 24008
1189.25 v1 24008
1375.25 v1 24008
1608.75 v1 24008
2030.5 v1 24008
2251.25 v1 24008
2635.0 v1 24008
2951.25 v1 24008
139.75 v1 24160
473.25 v1 24160
757.75 v1 24160
1189.25 v1 24160
1375.5 v1 24160
1609.5 v1 24160
2031.0 v1 24160
2277.0 v1 24160
2636.25 v1 24160
2955.75 v1 24160
136.25 v1 24249
471.75 v1 24249
756.25 v1 24249
1187.0 v1 24249
1372.0 v1 24249
1604.75 v1 24249
2027.25 v1 24249
2248.75 v1 24249
2633.5 v1 24249
2950.25 v1 24249
138.5 v1 24333
428.0 v1 24333
594.5 v1 24333
864.75 v1 24333
1196.25 v1 24333
1377.25 v1 24333
1609.0 v1 24333
1978.5 v1 24333
2246.0 v1 24333
2576.0 v1 24333
2947.5 v1 24333
134.25 v1 24498
418.25 v1 24498
574.25 v1 24498
766.25 v1 24498
1185.75 v1 24498
1369.0 v1 24498
1602.25 v1 24498
1968.0 v1 24498
2240.25 v1 24498
2565.25 v1 24498
2942.25 v1 24498
139.75 v1 24623
433.5 v1 24623
601.25 v1 24623
868.75 v1 24623
1201.5 v1 24623
1381.25 v1 24623
1612.5 v1 24623
1985.0 v1 24623
2248.0 v1 24623
2582.0 v1 24623
2949.25 v1 24623
245.5 v1 24756
483.75 v1 24756
866.5 v1 24756
1345.5 v1 24756
1608.5 v1 24756
2036.75 v1 24756
2634.75 v1 24756
139.75 v1 24826
472.0 v1 24826
757.5 v1 24826
1189.25 v1 24826
1375.5 v1 24826
1609.5 v1 24826
2030.25 v1 24826
2251.75 v1 24826
2634.75 v1 24826
2952.0 v1 24826
139.75 v1 24926
473.25 v1 24926
757.5 v1 24926
1189.25 v1 24926
1375.5 v1 24926
1609.25 v1 24926
2031.0 v1 24926
2272.5 v1 24926
2636.25 v1 24926
2955.0 v1 24926
139.75 v1 25055
473.25 v1 25055
757.75 v1 25055
1189.25 v1 25055
1375.5 v1 25055
1609.5 v1 25055
2031.0 v1 25055
2277.0 v1 25055
2636.25 v1 25055
2955.75 v1 25055
245.25 v1 25253
483.5 v1 25253
864.75 v1 25253
1345.5 v1 25253
1608.0 v1 25253
2036.5 v1 25253
2634.25 v1 25253
154.5 v1 25357
486.25 v1 25357
870.5 v1 25357
1355.5 v1 25357
1615.25 v1 25357
2044.0 v1 25357
2641.75 v1 25357
139.75 v1 25508
434.5 v1 25508
596.0 v1 25508
870.25 v1 25508
1201.25 v1 25508
1382.5 v1 25508
1613.75 v1 25508
1982.5 v1 25508
2248.25 v1 25508
2579.5 v1 25508
2949.25 v1 25508
494.0 v1 25651
139.0 v1 25824
473.25 v1 25824
757.5 v1 25824
1188.5 v1 25824
1373.75 v1 25824
1607.5 v1 25824
2029.25 v1 25824
2249.0 v1 25824
2633.75 v1 25824
2949.25 v1 25824
139.75 v1 25991
473.25 v1 25991
757.75 v1 25991
1189.25 v1 25991
1375.5 v1 25991
1609.5 v1 25991
2031.0 v1 25991
2277.0 v1 25991
2636.25 v1 25991
2955.75 v1 25991
139.75 v1 26095
473.25 v1 26095
757.75 v1 26095
1189.25 v1 26095
1375.5 v1 26095
1609.5 v1 26095
2031.0 v1 26095
2271.5 v1 26095
2636.25 v1 26095
2955.0 v1 26095
485.25 v1 26205
1374.25 v1 26205
134.25 v1 26455
418.25 v1 26455
576.25 v1 26455
859.0 v1 26455
1187.75 v1 26455
1370.75 v1 26455
1603.0 v1 26455
1968.5 v1 26455
2240.5 v1 26455
2565.5 v1 26455
2942.5 v1 26455
134.25 v1 26574
418.25 v1 26574
576.25 v1 26574
859.0 v1 26574
1187.75 v1 26574
1370.75 v1 26574
1603.0 v1 26574
1968.5 v1 26574
2240.5 v1 26574
2565.5 v1 26574
2942.5 v1 26574
139.75 v1 26731
473.25 v1 26731
757.75 v1 26731
1189.25 v1 26731
1375.5 v1 26731
1609.5 v1 26731
2031.0 v1 26731
2277.0 v1 26731
2636.25 v1 26731
2955.75 v1 26731
490.75 v1 105558
43.25 v1 105150
123.25 v1 105150
200.25 v1 105150
248.0 v1 105150
315.0 v1 105150
409.25 v1 105150
473.5 v1 105150
528.25 v1 105150
591.5 v1 105150
729.25 v1 105150
832.75 v1 105150
913.0 v1 105150
989.5 v1 105150
1129.5 v1 105150
1192.5 v1 105150
1293.75 v1 105150
1359.5 v1 105150
1454.25 v1 105150
1582.0 v1 105150
1636.25 v1 105150
1718.25 v1 105150
1806.75 v1 105150
1902.25 v1 105150
1972.25 v1 105150
2035.5 v1 105150
2111.25 v1 105150
2211.75 v1 105150
2276.75 v1 105150
2402.5 v1 105150
2521.25 v1 105150
2616.5 v1 105150
2693.5 v1 105150
2795.5 v1 105150
2922.25 v1 105150
43.25 v1 105226
123.25 v1 105226
201.25 v1 105226
250.25 v1 105226
358.25 v1 105226
452.75 v1 105226
492.75 v1 105226
566.0 v1 105226
682.75 v1 105226
751.25 v1 105226
845.0 v1 105226
924.5 v1 105226
1128.0 v1 105226
